id,name,url_search_string,label,homepage,notes,platform,stories_per_week,first_story,created_at,modified_at,pub_country,pub_state,primary_language,media_type,last_rescraped,last_rescraped_msg,collection_count,alternative_domains
656268,hitavadaonline.com,,Hitavada,http://www.hitavadaonline.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-MH,en,print_native,,,2,[]
656269,dailykesari.com,,Kesari,http://www.dailykesari.com/,,online_news,161.0,2020-05-11T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-MH,mr,print_native,,,2,[]
656270,dainikaikya.com,,Dainik Aikya,http://www.dainikaikya.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-MH,mr,print_native,,,2,[]
656271,ifp.co.in,,Imphal Free Press,http://www.ifp.co.in/,,online_news,,2008-08-26T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-MN,en,print_native,,,2,[]
656272,poknapham.in,,Poknapham,http://www.poknapham.in/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-MN,mni,print_native,,,2,[]
656273,thesangaiexpress.com,,Sangai Express,http://www.thesangaiexpress.com/,,online_news,,2013-06-08T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-MN,en,print_native,,,2,[]
656274,nongsain.com,,U Nongsain Hima,http://www.nongsain.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-ML,kha,print_native,,,2,[]
656275,vanglaini.org,,Vanglaini,http://www.vanglaini.org/,,online_news,,2017-12-07T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T20:11:31.233891Z,IND,IN-MZ,,print_native,,,2,[]
656276,nagalandpage.co.in,,Nagaland Page,http://www.nagalandpage.co.in/,,online_news,,2017-11-08T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-NL,en,print_native,,,2,[]
656285,punjabinewsonline.com,,Punjab News Online,http://www.punjabinewsonline.com/,,online_news,,2018-12-25T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-PB,pa,digital_native,,,2,[]
656286,ajitjalandhar.com,,Ajit,http://www.ajitjalandhar.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-PB,pa,print_native,,,2,[]
656287,jagbani.com,,Jag Bani,http://www.jagbani.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-PB,pa,print_native,,,2,[]
656288,nawanzamana.in,,Nawan Zamana,http://nawanzamana.in/,,online_news,,2023-05-08T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-PB,pa,print_native,,,2,[]
656290,ezinemart.com,,Khoj Khabar - India,http://newspaper.ezinemart.com/pali/epapermain.aspx,,online_news,,2017-06-05T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-RJ,hi,print_native,,,2,[]
656292,nafanuksan.com,,Nafa Nuksan,http://www.nafanuksan.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-RJ,hi,print_native,,,2,[]
656293,sandhyajyotidarpan.com,,Sandhya Jyoti Darpan,http://www.sandhyajyotidarpan.com/,,online_news,,2017-08-22T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-01T09:42:31.097567Z,IND,IN-RJ,hi,print_native,,,2,[]
656296,himalayanmirror.net,,Himalayan Mirror,http://www.himalayanmirror.net/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-SK,en,print_native,,,2,[]
656297,sikkimexpress.com,,Sikkim Express,http://www.sikkimexpress.com/,,online_news,77.0,2003-10-13T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:42:28.603084Z,IND,IN-SK,en,print_native,,,2,[]
656298,snowlinenews.com,,Snowline,http://www.snowlinenews.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-SK,en,digital_native,,,2,[]
656299,voiceofsikkim.com,,Voice of Sikkim,http://voiceofsikkim.com/,,online_news,8.0,2017-11-30T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:42:28.655068Z,IND,IN-SK,en,digital_native,,,2,[]
656300,dinamani.com,,Dinamani,http://www.dinamani.com/,,online_news,4874.0,1997-06-13T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:42:28.721433Z,IND,IN-TN,ta,print_native,,,2,[]
656302,kumudam.com,,Kumudam,https://www.kumudam.com/,,online_news,0.0,2020-03-09T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-TN,ta,print_native,,,2,[]
656304,makkalkural.net,,Makkal Kural,http://makkalkural.net/news/,,online_news,,2017-12-06T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-TN,ta,print_native,,,2,[]
656305,tamilmurasu.org,,Tamil Murasu - India,http://www.tamilmurasu.org/,,online_news,2.0,2021-12-16T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-TN,ta,digital_native,,,2,[]
656307,thinnai.com,,Thinnai,http://www.thinnai.com/,,online_news,6.0,2019-12-30T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:42:28.775649Z,IND,IN-TN,ta,print_native,,,2,[]
656308,viduthalai.in,,Viduthalai,https://viduthalai.in/,,online_news,,2011-01-01T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-TN,ta,print_native,,,2,[]
656309,adyartimes.in,,Adyar Times,http://adyartimes.in/,,online_news,,2023-05-01T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-TN,en,print_native,,,2,[]
656310,annanagartimes.in,,Anna Nagar Times,http://www.annanagartimes.in/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-TN,ta,print_native,,,2,[]
656312,neindia.com,,NE India,http://www.neindia.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-TR,en,digital_native,,,2,[]
656313,tripuraindia.com,,Tripura India,http://www.tripuraindia.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-TR,en,digital_native,,,2,[]
656315,agranews.com,,Agra News,http://www.agranews.com/,,online_news,2.0,2021-05-11T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:42:28.937631Z,IND,IN-UP,en,digital_native,,,2,[]
656317,janmorcha.in,,Jan Morcha,http://janmorcha.in/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-UP,en,print_native,,,2,[]
656319,dehradunclassified.com,,Dehradun Classified,http://www.dehradunclassified.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-UT,en,print_native,,,2,[]
656320,garhwalpost.in,,Garhwal Post,http://garhwalpost.in/,,online_news,56.0,2019-05-11T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:42:28.998448Z,IND,IN-UT,en,print_native,,,2,[]
656321,darjeelingtimes.com,,Darjeeling Times,http://darjeelingtimes.com/,,online_news,,2017-12-06T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-WB,en,digital_native,,,2,[]
656324,bartamanpatrika.com,,Bartaman Patrika,http://www.bartamanpatrika.com/,,online_news,,2021-11-26T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-WB,bn,print_native,,,2,[]
656326,suprovat.com,,Dainik Suprovat,http://www.suprovat.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-WB,bn,print_native,,,2,[]
656327,ganashakti.co.in,,Ganashakti (Bengali),http://bangla.ganashakti.co.in/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-WB,bn,print_native,,,2,[]
656328,ganashakti.com,,Ganashakti (English),http://www.ganashakti.com/,,online_news,,2019-05-05T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-WB,en,print_native,,,2,[]
656332,sangbadpratidin.in,,Sangbad Pratidin,http://sangbadpratidin.in/,,online_news,765.0,2016-05-31T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:42:29.140440Z,IND,IN-WB,bn,print_native,,,2,[]
656336,uttarbangasambad.com,,Uttar Banga Sambad,http://www.uttarbangasambad.com/,,online_news,423.0,2018-04-23T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:42:29.213909Z,IND,IN-WB,bn,print_native,,,2,[]
656303,maalaisudar.com,,Maalai Sudar,http://www.maalaisudar.com/,,online_news,,2020-01-01T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:54:20.479536Z,IND,IN-TN,ta,print_native,,,2,[]
34013,ahmedabadmirror.com,,ahmedabadmirror.com,http://ahmedabadmirror.com,,online_news,,2014-11-12T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-10-05T19:37:34.485599Z,IND,IN-GJ,en,print_native,,,2,[]
140598,newstodaynet.com,,newstodaynet.com,http://newstodaynet.com/,,online_news,146.0,2016-12-11T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:44:06.493580Z,IND,IN-TN,en,print_native,,,2,[]
144363,sakaaltimes.com,,sakaaltimes.com,http://sakaaltimes.com/,,online_news,,2014-09-30T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-10-06T04:42:21.922181Z,IND,IN-MH,en,print_native,,,2,[]
144483,chennaivision.com,,chennaivision.com,http://chennaivision.com/,,online_news,78.0,2017-12-05T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:44:14.919824Z,IND,IN-TN,en,digital_native,,,2,[]
144527,punemirror.in,,punemirror.in,http://punemirror.in/,,online_news,,2014-10-08T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-10-06T04:43:49.240698Z,IND,IN-MH,en,print_native,,,2,[]
240718,kanglaonline.com,,kanglaonline.com,http://kanglaonline.com/,,online_news,1.0,2011-05-28T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:50:40.261285Z,IND,IN-MN,en,digital_native,,,2,[]
247517,bangaloremirror.com,,bangaloremirror.com,http://bangaloremirror.com/,,online_news,,2015-04-06T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-10-06T11:59:34.113181Z,IND,IN-KA,en,print_native,,,2,[]
263786,telugupeople.com,,telugupeople.com,http://telugupeople.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-10-06T13:14:49.831741Z,IND,IN-AP,te,digital_native,,,2,[]
264135,chennaionline.com,,chennaionline.com,http://chennaionline.com/,,online_news,17.0,2019-01-14T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:42:45.217624Z,IND,IN-TN,en,digital_native,,,2,[]
279403,morungexpress.com,,morungexpress.com,http://morungexpress.com/,,online_news,,2011-01-06T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-10-06T14:40:38.153810Z,IND,IN-NL,en,print_native,,,2,[]
282834,nagalandpost.com,,nagalandpost.com,http://nagalandpost.com/,,online_news,175.0,2016-08-18T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:44:52.352592Z,IND,IN-NL,en,print_native,,,2,[]
282866,e-pao.net,,e-pao.net,http://e-pao.net/,,online_news,544.0,1997-08-04T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:44:52.737036Z,IND,IN-MN,en,digital_native,,,2,[]
282877,navgujaratsamay.com,,navgujaratsamay.indiatimes.com,https://www.navgujaratsamay.com/,,online_news,76.0,,2022-12-23T17:43:28.547804Z,2025-11-22T14:41:47.368713Z,IND,IN-GJ,,print_native,,,2,[]
282904,thehansindia.com,,thehansindia.com,http://thehansindia.com/,,online_news,2070.0,2014-05-01T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:44:52.996712Z,IND,IN-AP,en,print_native,,,2,[]
282978,punjabnewsexpress.com,,punjabnewsexpress.com,http://punjabnewsexpress.com/,,online_news,1167.0,1995-07-10T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-10-06T15:00:14.595945Z,IND,IN-PB,en,digital_native,,,2,[]
282979,easternmirrornagaland.com,,easternmirrornagaland.com,http://easternmirrornagaland.com/,,online_news,291.0,2015-04-20T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-10-06T15:00:14.595945Z,IND,IN-NL,en,print_native,,,2,[]
283032,navhindtimes.in,,navhindtimes.in,http://navhindtimes.in/,,online_news,33.0,2014-12-23T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:44:53.856546Z,IND,IN-GA,en,print_native,,,2,[]
283607,arunachaltimes.in,,arunachaltimes.in,http://arunachaltimes.in/,,online_news,138.0,2008-03-31T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:44:57.064111Z,IND,IN-AR,en,print_native,,,2,[]
283616,sentinelassam.com,,sentinelassam.com,http://sentinelassam.com/,,online_news,769.0,2015-12-10T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:44:57.132169Z,IND,IN-AS,en,print_native,,,2,[]
283848,theshillongtimes.com,,theshillongtimes.com,http://theshillongtimes.com/,,online_news,248.0,2011-11-16T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:44:58.286990Z,IND,IN-ML,en,print_native,,,2,[]
306405,v6news.tv,,v6news.tv,http://v6news.tv/,,online_news,1470.0,2015-12-22T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:46:56.448460Z,IND,IN-AP,en,video_broadcast,,,2,[]
306605,newdelhinews.net,,newdelhinews.net,http://newdelhinews.net/,,online_news,1214.0,2016-11-13T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:46:56.869279Z,IND,IN-DL,en,digital_native,,,2,[]
307278,kannadaprabha.com,,kannadaprabha.com,http://kannadaprabha.com/,,online_news,772.0,2014-10-13T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-09-01T17:38:43.259811Z,IND,IN-KA,kn,print_native,,,2,[]
310446,northindiakaleidoscope.com,,northindiakaleidoscope.com,http://northindiakaleidoscope.com/,,online_news,0.0,2016-05-20T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-09-01T18:03:48.837259Z,IND,IN-CH,en,digital_native,,,2,[]
312039,etemaaddaily.com,,en.etemaaddaily.com,http://en.etemaaddaily.com/,,online_news,389.0,2016-12-03T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:47:10.406630Z,IND,IN-AP,en,print_native,,,2,[]
315364,bombaynews.net,,bombaynews.net,http://bombaynews.net/,,online_news,962.0,2016-12-30T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:47:18.825980Z,IND,IN-MH,en,digital_native,,,2,[]
315424,mumbainews.net,,mumbainews.net,http://mumbainews.net/,,online_news,952.0,2016-12-30T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:47:19.025057Z,IND,IN-MH,en,digital_native,,,2,[]
316522,afternoonvoice.com,,afternoonvoice.com,http://afternoonvoice.com/,,online_news,0.0,2016-02-18T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-09-01T18:45:57.087230Z,IND,IN-MH,en,print_native,,,2,[]
319869,thehawk.in,,thehawk.in,http://thehawk.in/,,online_news,,2017-03-04T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-09-01T19:09:36.197552Z,IND,IN-UT,en,print_native,,,2,[]
337963,heraldgoa.in,,heraldgoa.in,http://heraldgoa.in/,,online_news,,2017-04-14T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-09-01T21:22:21.761921Z,IND,IN-GA,en,print_native,,,2,[]
344742,vishwagujarat.com,,vishwagujarat.com,http://vishwagujarat.com/,,online_news,0.0,2015-04-23T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:49:06.028893Z,IND,IN-GJ,en,digital_native,,,2,[]
352202,goanews.com,,goanews.com,http://goanews.com/,,online_news,,2016-12-08T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-09-01T22:58:43.583737Z,IND,IN-GA,en,digital_native,,,2,[]
355936,udayavani.com,,udayavani.com,http://udayavani.com/,,online_news,712.0,2015-07-21T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-09-01T23:21:47.551676Z,IND,IN-KA,kn,print_native,,,2,[]
501169,andhranews.net,,andhranews.net,http://andhranews.net/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T09:04:48.882111Z,IND,IN-AP,en,digital_native,,,2,[]
513915,patnadaily.com,,patnadaily.com,http://patnadaily.com/,,online_news,1.0,2011-09-18T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T09:44:07.258836Z,IND,IN-BR,en,digital_native,,,2,[]
537921,timesofassam.com,,timesofassam.com,http://timesofassam.com/,,online_news,0.0,2011-12-20T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:44:15.761359Z,IND,IN-AS,en,digital_native,,,2,[]
540721,goacom.com,,goacom.com,http://goacom.com/,,online_news,,2017-01-17T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T11:35:44.850296Z,IND,IN-GA,en,digital_native,,,2,[]
561151,afternoondc.in,,afternoondc.in,http://afternoondc.in/,,online_news,,2015-12-15T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T13:00:04.846816Z,IND,IN-MH,en,print_native,,,2,[]
563255,loksatta.com,,loksatta.com,http://loksatta.com/,,online_news,2072.0,2015-05-22T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-09-20T09:46:08.866621Z,IND,IN-MH,mr,print_native,,,2,[]
649854,dlamedia.com,,DLA Media,http://www.dlamedia.com/,,online_news,0.0,2019-05-13T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:06:59.963620Z,IND,IN-UP,hi,print_native,,,2,[]
656159,andhrabhoomi.net,,Andhra Bhoomi,http://www.andhrabhoomi.net/,,online_news,0.0,2017-12-07T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-AP,te,print_native,,,2,[]
656161,munsifdaily.in,,Munsif Daily,http://www.munsifdaily.in/,,online_news,,2015-12-21T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-AP,en,print_native,,,2,[]
656162,namasthetelangaana.com,,Namasthe Telangana,http://namasthetelangaana.com/,,online_news,2222.0,,2022-12-23T17:43:28.547804Z,2025-11-22T10:42:26.831469Z,IND,IN-AP,te,print_native,,,2,[]
656164,suryaa.com,,Suryaa,http://www.suryaa.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-11-22T20:11:31.233891Z,IND,IN-AP,,print_native,,,2,[]
656165,vaartha.com,,Vaartha,http://www.vaartha.com/,,online_news,144.0,2017-12-01T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:42:26.905266Z,IND,IN-AP,te,print_native,,,2,[]
656169,assamiyakhabor.com,,Assamiya Khabor,http://www.assamiyakhabor.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-AS,as,print_native,,,2,[]
656171,dainikagradoot.com,,Dainik Agradoot,http://www.dainikagradoot.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-AS,as,print_native,,,2,[]
656172,pratidinassam.com,,Sadin,http://www.pratidinassam.com/sadin/,,online_news,,2017-09-01T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-AS,as,print_native,,,2,[]
656178,voiceofassam.com,,Voice of Assam,http://www.voiceofassam.com/,,online_news,,2018-05-10T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-AS,en,digital_native,,,2,[]
656179,bihartimes.com,,Bihar Times,http://www.bihartimes.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-BR,en,digital_native,,,2,[]
656182,punjabnewsline.com,,Punjab Newsline,http://www.punjabnewsline.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-CH,en,digital_native,,,2,[]
656183,dailyhindustanexpress.com,,Hindustan Express,http://www.dailyhindustanexpress.com/,,online_news,,2023-05-07T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-DL,ur,print_native,,,2,[]
656184,jagatkranti.in,,Jagat Kranti - India - Haryana,http://www.jagatkranti.in/,,online_news,,2021-05-10T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-HR,hi,print_native,,,2,[]
656185,milap.com,,Milap,http://www.milap.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-DL,ur,print_native,,,2,[]
656186,parichaytimes.in,,Parichay Times,http://www.parichaytimes.in/,,online_news,,2019-03-15T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-DL,hi,print_native,,,2,[]
656190,goanewsonline.com,,Goa News Online,http://www.goanewsonline.com/,,online_news,0.0,2016-11-30T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T20:11:31.233891Z,IND,IN-GA,,digital_native,,,2,[]
656192,gujarattoday.in,,Gujarat Today,http://www.gujarattoday.in/,,online_news,4.0,2017-12-07T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:42:27.251180Z,IND,IN-GJ,gu,print_native,,,2,[]
656193,nirmalmetro.in,,Nirmal Metro,http://www.nirmalmetro.in/,,online_news,,2017-11-02T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-GJ,gu,print_native,,,2,[]
656195,sambhaav.com,,Sambhaav,http://www.sambhaav.com/,,online_news,0.0,2018-05-17T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:42:27.304329Z,IND,IN-GJ,gu,print_native,,,2,[]
656196,vishvagujarat.com,,Vishwa Gujarat (Gujarati),http://www.vishvagujarat.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-GJ,gu,digital_native,,,2,[]
656197,westerntimes.co.in,,Western Times - India,http://www.westerntimes.co.in/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-GJ,en,print_native,,,2,[]
656200,kutchmitradaily.com,,Kutch Mitra,http://www.kutchmitradaily.com/,,online_news,352.0,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-GJ,gu,print_native,,,2,[]
656201,kutchhuday.in,,Kutch Uday,http://kutchhuday.in/,,online_news,110.0,2021-12-14T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-GJ,gu,print_native,,,2,[]
656202,nobat.com,,Nobat,http://www.nobat.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-GJ,gu,print_native,,,2,[]
656203,aajkaaldaily.com,,Aajkal,http://www.aajkaaldaily.com/,,online_news,,2017-12-07T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-GJ,gu,print_native,,,2,[]
656204,akilanews.com,,Akila Daily,https://www.akilanews.com/,,online_news,,2013-11-15T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-GJ,gu,print_native,,,2,[]
656205,jaihinddaily.com,,Jai Hind,http://www.jaihinddaily.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-GJ,gu,print_native,,,2,[]
656206,sanjsamachar.in,,Sanj Samachar,http://sanjsamachar.in/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-GJ,gu,print_native,,,2,[]
656207,gujaratmitra.in,,Gujaratmitra,http://www.gujaratmitra.in/,,online_news,279.0,2020-05-12T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:42:27.500943Z,IND,IN-GJ,gu,print_native,,,2,[]
656208,gujaratplus.com,,Gujarat Plus,http://www.gujaratplus.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-GJ,en,digital_native,,,2,[]
656209,impressivetimes.com,,Impressive Times,http://www.impressivetimes.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-HR,en,print_native,,,2,[]
656210,gurgaoncitynews.com,,Gurgaon News,http://gurgaoncitynews.com/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-HR,en,digital_native,,,2,[]
656216,hosadigantha.in,,Hosa Digantha,http://www.hosadigantha.in/,,online_news,,,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-KA,kn,print_native,,,2,[]
656217,kannadaratna.com,,Kannada Ratna,http://www.kannadaratna.com/,,online_news,2.0,2021-03-29T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-KA,kn,digital_native,,,2,[]
656218,prajavani.net,,Prajavani,http://www.prajavani.net/,,online_news,,2013-12-01T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-08-03T17:53:29.502417Z,IND,IN-KA,kn,print_native,,,2,[]
